4395,Invesco India Infrastructure Portfolio,Invesco Asset Management : Infrastructure Portfolio,1
4390,Invesco  India Leo Portfolio,Invesco Asset Management : Invesco India Leo Portfolio,1
4396,Invesco India Large Cap Core Portfolio,Invesco Asset Management : Large Cap Core Portfolio,1
4923,Invesco India Leo Portfolio,Invesco Asset Management : Leo Portfolio,1
4397,Invesco India Panther Portfolio,Invesco Asset Management : Panther Portfolio,1
4398,Invesco India RISE Portfolio,Invesco Asset Management : Rise Portfolio,1
4399,Invesco India Sector Opportunities Portfolio,Invesco Asset Management : Sector Opportunities Portfolio,1
7294,Investment Approach 1,InvesQ Investment Managers : Investment Approach 1,1
"1,20,493",InvesQ Multicap Opportunities Portfolio,InvesQ Investment Managers : Mulitcap Opportunities Portfolio,1
"1,27,710",InvesQ Multicap Opportunities Portfolio,InvesQ Investment Managers : Mulitcap Opportunities Portfolio,pending
7525,0,InvesQ Investment Managers : X,1
7004,Investment Approach,Investcorp India Asset Managers : Investment Approach,1
6217,Investment Approach 1,Investcorp India Asset Managers : Investment Approach 1,1
7524,0,Investcorp India Asset Managers : X,1
5865,INVESTSAVVY ALPHA,InvestSavvy Portfolio Management : Alpha,1
5705,INVESTSAVVY ALPHA FUND,InvestSavvy Portfolio Management : Alpha Fund,1
5663,Investment Approach 1,InvestSavvy Portfolio Management : Investment Approach 1,1
5154,INVEXA INDIA OPPORTUNITIES FUND,Invexa Capital : India Opportunities Fund,1
5078,Investment Approach 1,Invexa Capital : Investment Approach 1,1
4417,Approach_Name,Invexa Capital : X,1
"1,20,531",Ironclad Flexi Cap Plus Scheme,Ironclad Asset : Flexi Cap Plus Scheme,1
"1,27,715",Ironclad Flexi Cap Plus Scheme,Ironclad Asset : Flexi Cap Plus Scheme,pending
5307,ITHOUGHT ALPHA,iThought Financial : Alpha,1
4925,ITHOUGHT CO-IN,iThought Financial : Co-In,1
"1,20,557",NIO,iThought Financial : Nio,pending
"1,27,736",NIO,iThought Financial : Nio,1
5532,ithoughtPMS Sphere,iThought Financial : PMS Sphere,1
5562,ITHOUGHTPMS Sphere,iThought Financial : PMS Sphere,
5664,ITHOUGHTPMS SPHERE,iThought Financial : PMS Sphere,
5491,ITHOUGHT SPHERE,iThought Financial : PMS Sphere,
4418,I THOUGHT SOLITAIRE,iThought Financial : Solitaire,1
5155,ITHOUGHT SOLITAIRE,iThought Financial : Solitaire,
5080,SOLITAIRE,iThought Financial : Solitaire,
6175,SPHERE NIO,iThought Financial : Sphere Nio,1
6387,ITHOUGHT TRUBLU,iThought Financial : Trublu,1
5156,ITHOUGHT VRDDHI,iThought Financial : Vriddhi,1
5079,Approach_Name,iThought Financial : X,1
"1,20,504",ITI ALTERNATE FUNDS MGT LTD DYNAMIC FUND,ITI Alternate Funds : Dynamic Fund,1
"1,27,711",ITI ALTERNATE FUNDS MGT LTD DYNAMIC FUND,ITI Alternate Funds : Dynamic Fund,pending
4415,ITI Emerging Businesses Fund,ITI Alternate Funds : Emerging Businesses Fund,1
4416,ITI Magnum Opus Fund,ITI Alternate Funds : Magnum Opus Fund,1
4401,BOND PORTFOLIO,Itus Capital Advisors : Bond Portfolio,1
4402,FUND OF FUNDS,Itus Capital Advisors : Fund of Funds,1
5561,ITUS Fundamental Value Fund,Itus Capital Advisors : Fundamental Value Fund,1
5748,ITUS FUNDAMENTAL VALUE FUND,Itus Capital Advisors : Fundamental Value Fund,
5409,ITUS01,Itus Capital Advisors : Itus01,1
5408,ITUS Theme Founder Fund,Itus Capital Advisors : Theme Founder Fund,1
7293,ITUS THEME FOUNDER FUND,Itus Capital Advisors : Theme Founder Fund,
5306,ITUS Theme Founder FundITUS Theme Founder Fund,Itus Capital Advisors : Theme Founder Fund,
4403,ITUS VALUE FUND,Itus Capital Advisors : Value Fund,1
"1,20,522",0,Ivycap Ventures : X,1
"1,27,743",0,Ivycap Ventures : X,pending
4405,ALPHA EQUITY,Jain Investment Advisors : Alpha Equity,1
6086,BUSINESS LEADER,Jain Investment Advisors : Business Leader,1
4406,DEDICATED,Jain Investment Advisors : Dedicated,1
7734,DYNAMIC BUSINESS LEADER,Jain Investment Advisors : Dynamic Business Leader,1
7735,DYNAMIC HIGH GROWTH,Jain Investment Advisors : Dynamic High Growth,1
7736,EXCEPTIONAL EQUITY,Jain Investment Advisors : Exceptional Equity,1
4407,HIGH GROWTH FUND,Jain Investment Advisors : High Growth Fund,1
4408,INDIA EQUITY,Jain Investment Advisors : India Equity,1
4409,INNOVATIVE BUSINESS,Jain Investment Advisors : Innovative Business,1
4410,SIP FUND,Jain Investment Advisors : SIP Fund,1
4411,STABLE + ASSET,Jain Investment Advisors : Stable Asset,1
4412,STABLE ASSET,Jain Investment Advisors : Stable Asset,
4413,STRATEGIC EQUITY,Jain Investment Advisors : Strategic Equity,1
5974,TOP_100,Jain Investment Advisors : Top_100,1
4414,WONDER CO.,Jain Investment Advisors : Wonder Co,1
4924,BHARAT - 5T,Jainam Share Consultants : Bharat 5T,1
6174,BHARAT 5T,Jainam Share Consultants : Bharat 5T,
4404,BHARAT  5T  00008829 001,Jainam Share Consultants : Bharat 5T,
6314,INDIAS FRONT RUNNERS FUND,Jainam Share Consultants : Indias Front Runners Fund,1
5448,INDIAS FRONT RUNNERS FUND SCHEME,Jainam Share Consultants : Indias Front Runners Fund Scheme,1
7146,INDIAS FRONT RUNNERS FUND SCHEME Approach 1,Jainam Share Consultants : Indias Front Runners Fund Scheme Approach 1,1
5410,Investment Approach 1,Jainam Share Consultants : Investment Approach 1,1
5411,Investment Approach Name 2,Jainam Share Consultants : Investment Approach 1,
6873,Jama GEM Momentum Portfolio,Jama Wealth Asset : Jama Gem Momentum Portfolio,1
6435,Jama Jewel Large Midcap Portfolio,Jama Wealth Asset : Jama Jewel Large Midcap Portfolio,1
6874,Jama Jewel LargeMid cap Portfolio,Jama Wealth Asset : Jama Jewel Largemid Cap Portfolio,1
6806,Jama Sapphire Diversified Holdings Fund,Jama Wealth Asset : Jama Sapphire Diversified Holdings Fund,1
6436,Jama Spark Small cap Portfolio,Jama Wealth Asset : Jama Spark Small Cap Portfolio,1
"1,20,518",Maxiom PMS - EMERALD Diversified Mutual Funds,Jama Wealth Asset : Maxiom PMS - Emerald Diversified Mutual Funds,pending
"1,27,769",Maxiom PMS - EMERALD Diversified Mutual Funds,Jama Wealth Asset : Maxiom PMS - Emerald Diversified Mutual Funds,1
"1,20,519",Maxiom PMS - GEM Quality-Momentum,Jama Wealth Asset : Maxiom PMS - Gem Quality-Momentum,pending
"1,27,770",Maxiom PMS - GEM Quality-Momentum,Jama Wealth Asset : Maxiom PMS - Gem Quality-Momentum,1
"1,20,520",Maxiom PMS - JEWEL Flexi Cap Quality-Growth,Jama Wealth Asset : Maxiom PMS - Jewel Flexi Cap Quality-Growth,pending
"1,27,771",Maxiom PMS - JEWEL Flexi Cap Quality-Growth,Jama Wealth Asset : Maxiom PMS - Jewel Flexi Cap Quality-Growth,1
"1,20,521",Maxiom PMS - SPARK Emerging Companies Quality-Growth,Jama Wealth Asset : Maxiom PMS - Spark Emerging Companies Quality-Growth,pending
"1,27,772",Maxiom PMS - SPARK Emerging Companies Quality-Growth,Jama Wealth Asset : Maxiom PMS - Spark Emerging Companies Quality-Growth,1
4419,Dynamic Investment Approach,Janak Merchant : Dynamic Investment Approach,1
7526,Dynamic Investment Approach - 00003709-001-,Janak Merchant : Dynamic Investment Approach,
6598,Investment Approach 1,Janak Merchant : Investment Approach 1,1
7065,Investment Approach 1,Jashvik Capital : Investment Approach 1,1
7527,0,Jashvik Capital : X,1
6599,Growth plus Value Investing,Jeetay Investments : Growth Plus Value Investing,1
6875,Growth Plus Value Investing,Jeetay Investments : Growth Plus Value Investing,
5157,Investment Approach 1,Jeetay Investments : Investment Approach 1,1
4422,Value Investing,Jeetay Investments : Value Investing,1
4476,INCREDIBLE INDIA,JHP Securities : Incredible India,1
4477,INDIA FLEXI VALUE,JHP Securities : India Flexi Value,1
4478,INDIA PORTFOLIO BUILDER,JHP Securities : India Portfolio Builder,1
4479,INDIA SUPER FOCUS,JHP Securities : India Super Focus,1
5216,Investment Approach 1,JHP Securities : Investment Approach 1,1
5217,Investment Approach Name 2,JHP Securities : Investment Approach Name 2,1
4480,THE GREAT INDIA OPPORTUNITY,JHP Securities : The Great India Opportunity,1
7540,Apex,JM Financial : Apex,1
6943,Apex,JM Financial : Apex,
6600,APEX - A long-only concentrated portfolio strategy that will invest in select multi-cap stocks. Mix would concentrate on 80% in large and large mid-cap companies  and  20% in smaller mid-caps companie,JM Financial : Apex,
4423,FOCUS-A long-only concentrated portfolio strategy that will invest in select multi-cap stocks. Mix would concentrate on 80% in large and large mid-cap companies  and  20% in smaller mid-caps companies.,JM Financial : Focus - Long Only Concentrated,1
5533,"FOCUS-A long-only concentrated portfolio strategy that will invest in select multi-cap stocks. Mix would concentrate on 80% in large and large mid-cap companies  and  20% in smaller mid-caps companies.
",JM Financial : Focus - Long Only Concentrated,
7541,Focus Growth Portfolio,JM Financial : Focus Growth Portfolio,1
6944,Focus Growth Portfolio,JM Financial : Focus Growth Portfolio,
7542,Growth  and  Value,JM Financial : Growth And Value,1
"1,20,554",Growth and Value,JM Financial : Growth And Value,pending
"1,27,789",Growth and Value,JM Financial : Growth And Value,pending
4424,G and V-To strive for medium to long-term capital appreciation  and  limit downside by investing in a balanced portfolio of strong businesses. Portfolio mix would concentrate 80% large-cap  and  20% mid-caps.,JM Financial : Growth And Value,
6945,Growth  and  Value,JM Financial : Growth And Value,
7543,India Resurgent Portfolio- III,JM Financial : India Resurgent Portfolio Iii,1
6946,India Resurgent Portfolio- III,JM Financial : India Resurgent Portfolio Iii,
5366,Investment Approach 1,JM Financial : Investment Approach 1,1
7296,Investment Approach 1,JM Financial : Investment Approach 1,
4425,"IRP III-The aim is to focus on bottom up stock picking across the sectors, with emphasis in those companies that are Mid-cap and select Large  and  Small Cap shares (Upto 35% of the Portfolio).",JM Financial : IRP III,1
6391,A long-only concentrated portfolio strategy that will invest in select multi-cap stocks. Mix would concentrate on 80% in large and large mid-cap companies  and  20% in smaller mid-caps companie,JM Financial : Long-Only Concentrated,1
7544,Opportunistic,JM Financial : Opportunistic,1
6947,Opportunistic,JM Financial : Opportunistic,
4426,OPPORTUNISTIC-To pursue long-term growth by following multicap investing style in shares of companies that exhibit characteristics that are consistent with growth or value style of investing.,JM Financial : Opportunistic,
4427,WB - EQUITY ENHANCER - Invest in mid cap funds,JM Financial : WB - Equity Enhancer,1
4428,WB - EQUITY LEADER - Invest in large cap funds,JM Financial : WB - Equity Leader,1
4429,WB - EQUITY OPPORTUNITIES - Invest In Multi Cap (Sec  and  Thematic) Funds,JM Financial : WB - Equity Opportunities,1
4420,Approach_Name,JM Financial : X,
7534,0,JM Financial : X,1
4421,JOINDRE VALUE FUND,Joindre Capital : Value Fund,1
5975,JULIUS BAER ALL WEATHER PORTFOLIO CORE,Julius Baer : All Weather Portfolio Core,1
6437,JULIUS BAER ALL WEATHER PORTFOLIO PLUS,Julius Baer : All Weather Portfolio Plus,1
4430,JULIUS BAER ALL WEATHER PORTFOLIO STRATEGY,Julius Baer : All Weather Portfolio Strategy,1
6940,JULIUS BAER INDIA ALL WEATHER PORTFOLIO CORE,Julius Baer : India All Weather Portfolio Core,1
6941,JULIUS BAER INDIA ALL WEATHER PORTFOLIO PLUS,Julius Baer : India All Weather Portfolio Plus,1
"1,20,578",JULIUS BAER INDIA EQUITY OPPORTUNITIES PORTFOLIO,Julius Baer : India Equity Opportunities Portfolio,1
"1,27,780",JULIUS BAER INDIA EQUITY OPPORTUNITIES PORTFOLIO,Julius Baer : India Equity Opportunities Portfolio,pending
7528,JULIUS BAER INDIA FLEXI INDEX PORTFOLIO,Julius Baer : India Flexi Index Portfolio,1
"1,20,581",JULIUS BAER INDIA LIQUID PORTFOLIO,Julius Baer : India Liquid Portfolio,1
"1,27,783",JULIUS BAER INDIA LIQUID PORTFOLIO,Julius Baer : India Liquid Portfolio,pending
6942,JULIUS BAER INDIA PREMIER FOCUSED PORTFOLIO,Julius Baer : India Premier Focused Portfolio,1
5308,JULIUS BAER INDIA PREMIER OPPORTUNITIES PORTFOLIO,Julius Baer : India Premier Opportunities Portfolio,1
7295,JULIUS BAER INDIA SELECT PORTFOLIO,Julius Baer : India Select Portfolio,1
6388,JULIUS BAER PREMIER FOCUSED PORTFOLIO,Julius Baer : Premier Focused Portfolio,1
6876,Investment Approach 1,KAE Capital : Investment Approach 1,1
7538,0,KAE Capital : X,1
7536,COMPOUND 26 CAPITAL - 00019076-001-,KAPM Ventures : Compound 26 Capital,1
"1,20,583",COMPOUND 26 CAPITAL,KAPM Ventures : Compound 26 Capital,pending
"1,27,795",COMPOUND 26 CAPITAL,KAPM Ventures : Compound 26 Capital,pending
7241,Investment Approach 1,KAPM Ventures : Investment Approach 1,1
7005,KARMA CAPITAL JASMINE,Karma Capital : Jasmine,1
7529,KARMA CAPITAL JASMINE (TWRR Unitised),Karma Capital : Jasmine,
6389,KARMA CAPITAL LOTUS,Karma Capital : Lotus,1
7530,KARMA CAPITAL LOTUS (TWRR Unitised),Karma Capital : Lotus,
6390,KARMA CAPITAL MAGNOLIA,Karma Capital : Magnolia,1
7531,KARMA CAPITAL MAGNOLIA (TWRR Unitised),Karma Capital : Magnolia,
4431,KARMA WEALTH BUILDER,Karma Capital : Wealth Builder,1
7532,KARMA WEALTH BUILDER (TWRR Unitised),Karma Capital : Wealth Builder,
5310,Aegis  Debt,Karvy Capital : Aegis Debt,
5081,Aegis Debt,Karvy Capital : Aegis Debt,1
4433,Aegis-Debt,Karvy Capital : Aegis Debt,
5309,Aegis   MLD,Karvy Capital : Aegis MLD,
5976,Aegis  MLD,Karvy Capital : Aegis MLD,
5082,Aegis MLD,Karvy Capital : Aegis MLD,1
6176,Aegis mLD,Karvy Capital : Aegis MLD,
5205,Aegis MLD ,Karvy Capital : Aegis MLD,
4434,Aegis-MLD,Karvy Capital : Aegis MLD,
4435,Demeter,Karvy Capital : Demeter,1
4436,Excel,Karvy Capital : Excel,1
5977,Approach_Name,Karvy Capital : X,1
4460,Alpha NRI,Karvy Stock Broking : Alpha NRI,1
5208,Alpha NRI Strategy,Karvy Stock Broking : Alpha NRI,
4461,Alpha Plus,Karvy Stock Broking : Alpha Plus,1
5209,Alpha Plus Strategy,Karvy Stock Broking : Alpha Plus,
4462,Alpha Plus NRI,Karvy Stock Broking : Alpha Plus NRI,1
5266,Alpha Plus NRI ,Karvy Stock Broking : Alpha Plus NRI,
5316,Alpha Plus NRI Strategy,Karvy Stock Broking : Alpha Plus NRI,
4463,Alpha Strategy,Karvy Stock Broking : Alpha Strategy,1
4464,Delta,Karvy Stock Broking : Delta,1
5211,Delta Strategy,Karvy Stock Broking : Delta,
5084,Delta NRI,Karvy Stock Broking : Delta NRI,1
5210,Delta NRI Strategy,Karvy Stock Broking : Delta NRI,
4465,Gamma,Karvy Stock Broking : Gamma,1
5213,Gamma Strategy,Karvy Stock Broking : Gamma,
4466,Gamma NRI,Karvy Stock Broking : Gamma NRI,1
5212,Gamma NRI Strategy,Karvy Stock Broking : Gamma NRI,
4467,Omega,Karvy Stock Broking : Omega,1
5215,Omega Strategy,Karvy Stock Broking : Omega,
4468,Omega NRI,Karvy Stock Broking : Omega NRI,1
5214,Omega NRI Strategy,Karvy Stock Broking : Omega NRI,
4437,Approach 1,KB Capital : Approach 1,1
"1,20,564",Concentrated Equity Portfolio,KB Capital : Concentrated Equity Portfolio,1
"1,27,793",Concentrated Equity Portfolio,KB Capital : Concentrated Equity Portfolio,pending
5749,Diversified Equity Portfolio,KB Capital : Diversified Equity Portfolio,1
5206,Investment Approach 1,KB Capital : Investment Approach 1,1
5706,Approach_Name,KB Capital : X,1
"1,20,574",Kedia Shares - Multicap,Kedia Shares : Multicap,pending
"1,27,822",Kedia Shares - Multicap,Kedia Shares : Multicap,1
4432,KEDIA,Kedia Shares : X,1
4448,Investment Approach 1,Khandwala Securities : Investment Approach 1,1
7545,0,Khandwala Securities : X,1
5360,DPMS - Diversified,Klay Securities : DPMS - Diversified,1
5486,DPMS - Income Portfolio,Klay Securities : DPMS - Income Portfolio,1
5487,DPMS - Pharma,Klay Securities : DPMS - Pharma,1
5399,DPMS  Diversified,Klay Securities : DPMS Diversified,1
5400,DPMS Diversified,Klay Securities : DPMS Diversified,
4912,DPMS6,Klay Securities : DPMS6,1
5258,DPMSDIVERSIFIED,Klay Securities : DPMSDIVERSIFIED,1
6218,Investment Approach 1,Kotak Investment : Investment Approach 1,1
7535,0,Kotak Investment : X,1
4443,Approach_Name,Kotak Investment : X,
5707,Kotak Equity Portfolio,Kotak Mahindra Asset : Equity Portfolio,1
6604,Kotak Equity Portfolio Investment approach,Kotak Mahindra Asset : Equity Portfolio Investment Approach,1
6256,Kotak Evolv Aggressive Asset Allocation,Kotak Mahindra Asset : Evolv Aggressive Asset Allocation,1
6605,Kotak Evolv Aggressive Asset Allocation Investment Approach,Kotak Mahindra Asset : Evolv Aggressive Asset Allocation Investment Approach,1
6318,Kotak Evolv Conservative Allocation,Kotak Mahindra Asset : Evolv Conservative Allocation,1
6606,Kotak Evolv Conservative Asset Allocation Investment Approach,Kotak Mahindra Asset : Evolv Conservative Asset Allocation Investment Approach,1
"1,20,691",Kotak Evolv Equity Investment Approach,Kotak Mahindra Asset : Evolv Equity Investment Approach,1
"1,27,909",Kotak Evolv Equity Investment Approach,Kotak Mahindra Asset : Evolv Equity Investment Approach,pending
6948,Kotak Evolv Liquid Investment Approach,Kotak Mahindra Asset : Evolv Liquid Investment Approach,1
6125,Kotak Evolv Moderate Allocation,Kotak Mahindra Asset : Evolv Moderate Allocation,1
6607,Kotak Evolv Moderate Asset Allocation Investment Approach,Kotak Mahindra Asset : Evolv Moderate Asset Allocation Investment Approach,1
6949,Kotak Evolv Plus Asset Allocation Investment Approach,Kotak Mahindra Asset : Evolv Plus Asset Allocation Investment Approach,1
6608,Kotak FinTech Investment Approach,Kotak Mahindra Asset : Fintech Investment Approach,1
4449,Fintech Strategy,Kotak Mahindra Asset : Fintech Strategy,1
4450,Focus Top 12 Portfolio Strategy,Kotak Mahindra Asset : Focus Top 12 Portfolio Strategy,1
"1,20,695",Kotak India Focus Portfolio Investment Approach,Kotak Mahindra Asset : India Focus Portfolio Investment Approach,
"1,27,911",Kotak India Focus Portfolio Investment Approach,Kotak Mahindra Asset : India Focus Portfolio Investment Approach,1
6177,Kotak India Focus Portfolio Investment Approach Customised Erstwhile Kotak Special Situations Value Investment approach Customised,Kotak Mahindra Asset : India Focus Portfolio Investment Approach Customised,1
"1,20,697",Kotak India Focus Portfolio Investment Approach Customised,Kotak Mahindra Asset : India Focus Portfolio Investment Approach Customised,pending
"1,27,912",Kotak India Focus Portfolio Investment Approach Customised,Kotak Mahindra Asset : India Focus Portfolio Investment Approach Customised,pending
6178,Kotak India Focus Portfolio Investment Approach Series I Erstwhile Kotak Special Situations Value Investment Approach Series I,Kotak Mahindra Asset : India Focus Portfolio Investment Approach Series I,1
6179,Kotak India Focus Portfolio Investment Approach Series II Erstwhile Kotak Special Situations Value Investment Approach Series II,Kotak Mahindra Asset : India Focus Portfolio Investment Approach Series Ii,1
5315,Kotak India New Age Strategy,Kotak Mahindra Asset : India New Age Strategy,1
4451,Indian Pharma and Health care strategy,Kotak Mahindra Asset : Indian Pharma And Health Care Strategy,1
6438,Kotak Liquid Investment Approach,Kotak Mahindra Asset : Liquid Investment,1
6609,Kotak Pharma and Healthcare Investment approach,Kotak Mahindra Asset : Pharma And Healthcare,1
5866,Kotak Pioneer Model Strategy Aggressive,Kotak Mahindra Asset : Pioneer Model Aggressive,
6610,Kotak Pioneer Model Strategy Investment Approach Aggressive,Kotak Mahindra Asset : Pioneer Model Aggressive,1
5867,Kotak Pioneer Model Strategy Conservative,Kotak Mahindra Asset : Pioneer Model Conservative,
6611,Kotak Pioneer Model Strategy Investment Approach Conservative,Kotak Mahindra Asset : Pioneer Model Conservative,1
6612,Kotak Pioneer Model Strategy Investment Approach Moderate,Kotak Mahindra Asset : Pioneer Model Moderate,1
5868,Kotak Pioneer Model Strategy Moderate,Kotak Mahindra Asset : Pioneer Model Moderate,
6180,Small and Mid Cap Equity Strategy,Kotak Mahindra Asset : Small And Mid Cap Equity Strategy,1
6319,Small And Mid Cap Equity Strategy,Kotak Mahindra Asset : Small And Mid Cap Equity Strategy,
4452,Small  Mid Cap Equity Strategy,Kotak Mahindra Asset : Small And Mid Cap Equity Strategy,
6613,Kotak Small and Midcap Equity Investment Approach,Kotak Mahindra Asset : Small And Midcap Equity Investment Approach,1
4453,Special Situations Value Strategy  Customised,Kotak Mahindra Asset : Special Situations Value Strategy Customised,1
4454,Special Situations Value Strategy  Series 1,Kotak Mahindra Asset : Special Situations Value Strategy Series 1,1
4455,Special Situations Value Strategy Series 2,Kotak Mahindra Asset : Special Situations Value Strategy Series 2,1
7533,0,Kotak Securities : X,1
4441,Approach_Name,Kotak Securities : X,
4438,KRChoksey - Alpha Invest,KRChoksey Shares : Alpha Invest,1
5311,KRChoksey  Alpha Invest,KRChoksey Shares : Alpha Invest,
4439,KRChoksey - Diversified Equity Fund,KRChoksey Shares : Diversified Equity Fund,1
5312,KRChoksey  Diversified Equity Fund,KRChoksey Shares : Diversified Equity Fund,
4440,KRChoksey - Emerging Cap Fund,KRChoksey Shares : Emerging Cap Fund,1
5207,KRChoksey -Emerging Cap Fund,KRChoksey Shares : Emerging Cap Fund,
5367,KRChoksey  Emerging  Cap Fund,KRChoksey Shares : Emerging Cap Fund,
5313,KRChoksey  Emerging Cap Fund,KRChoksey Shares : Emerging Cap Fund,
5368,Krchoksey  Focused Advantage,KRChoksey Shares : Focused Advantage,1
5264,KRChoksey - Select Multiplier,KRChoksey Shares : Select Multiplier,1
5314,KRChoksey  Select Multiplier,KRChoksey Shares : Select Multiplier,
6315,KRIIS COMPOUNDERS PORTFOLIO STRATEGY,Kriis Portfolio : Compounders Portfolio Strategy,1
"1,20,599",KRIIS HIGH GROWTH STRATEGY,Kriis Portfolio : High Growth Strategy,1
"1,27,820",KRIIS HIGH GROWTH STRATEGY,Kriis Portfolio : High Growth Strategy,pending
6601,KRIIS METAVERSE EQUITY FUND STRATEGY,Kriis Portfolio : Metaverse Equity Fund Strategy,1
"1,20,600",KRIIS MULTICAP ADVANTAGE STRATEGY,Kriis Portfolio : Multicap Advantage Strategy,
"1,27,821",KRIIS MULTICAP ADVANTAGE STRATEGY,Kriis Portfolio : Multicap Advantage Strategy,1
7147,KRIIS MULTICAP FUND STRATEGY,Kriis Portfolio : Multicap Fund Strategy,1
4445,KRIIS PORTFOLIO PRIVATE LIMITED,Kriis Portfolio : Portfolio Private Limited,1
4456,KSEMA_ALPHA,Ksema Wealth Management : Alpha,1
4457,KSEMA_MULTI,Ksema Wealth Management : Multi,1
5369,Growth Mantra Fund,Kunvarji Finstock : Growth Mantra Fund,1
5370,PROFIT MANTRA,Kunvarji Finstock : Profit Mantra,1
5371,WEALTH MANTRA FUND,Kunvarji Finstock : Wealth Mantra Fund,1
5265,000000,Kunvarji Finstock : X,
5978,KUNVARJI FINSTOCK PRIVATE LIMITED  ,Kunvarji Finstock : X,1
7537,KUNVARJI FINSTOCK PRIVATE LIMITED   - 00003714A-001-,Kunvarji Finstock : X,
4444,,Kunvarji Finstock : X,
"1,20,592",KUNVARJI FINSTOCK PRIVATE LIMITED,Kunvarji Finstock : X,pending
"1,27,828",KUNVARJI FINSTOCK PRIVATE LIMITED,Kunvarji Finstock : X,pending
7148,Investment Approach 1,Kyng Capital Management : Investment Approach 1,1
7189,KING,Kyng Capital Management : King,1
4458,Investment Approach 1,L&T Investment Management : Investment Approach 1,1
4446,Fundamental Based  Value Oriented Approach,Laburnum Capital : Fundamental Based Value Oriented Approach,1
6316,Fundamental based value oriented approach,Laburnum Capital : Fundamental Based Value Oriented Approach,
6602,Fundamental Based Value Oriented Approach,Laburnum Capital : Fundamental Based Value Oriented Approach,
7066,FundamentalBasedValueOrientedApproach,Laburnum Capital : Fundamental Based Value Oriented Approach,
5412,Investment Approach Name 2,Laburnum Capital : Investment Approach Name 2,1
6317,Relative Valuation Approach,Laburnum Capital : Relative Valuation Approach,1
4447,Relative Value Approach,Laburnum Capital : Relative Value Approach,1
"1,20,619",Relative Value SWF,Laburnum Capital : Relative Value SWF,1
"1,27,825",Relative Value SWF,Laburnum Capital : Relative Value SWF,pending
5083,Approach_Name,Laburnum Capital : X,1
"1,20,611",1UP Multimanager FOF,Ladderup Wealth Management : 1UP Multimanager FOF,1
"1,27,829",1UP Multimanager FOF,Ladderup Wealth Management : 1UP Multimanager FOF,pending
"1,20,613",Credit Opportunities Portfolio,Ladderup Wealth Management : Credit Opportunities Portfolio,1
"1,27,831",Credit Opportunities Portfolio,Ladderup Wealth Management : Credit Opportunities Portfolio,pending
"1,20,614",Credit Opportunities Portfolio - PAYOUT,Ladderup Wealth Management : Credit Opportunities Portfolio - Payout,1
"1,27,832",Credit Opportunities Portfolio - PAYOUT,Ladderup Wealth Management : Credit Opportunities Portfolio - Payout,pending
6320,Investment Approach 1,Ladderup Wealth Management : Investment Approach 1,1
"1,20,615",LIQUIDPMS,Ladderup Wealth Management : LiquidPMS,pending
"1,27,833",LIQUIDPMS,Ladderup Wealth Management : LiquidPMS,pending
6878,LIQUIDPMS,Ladderup Wealth Management : LiquidPMS,1
"1,20,612",Proud Portfolio,Ladderup Wealth Management : Proud Portfolio,pending
"1,27,830",Proud Portfolio,Ladderup Wealth Management : Proud Portfolio,pending
6439,Proud Portfolio,Ladderup Wealth Management : Proud Portfolio,1
6616,Proud portfolio,Ladderup Wealth Management : Proud Portfolio,
6615,Approach_Name,Ladderup Wealth Management : X,1
6603,India Growth,Lakewater Advisors : India Growth,1
4442,Lakewater Discretionary,Lakewater Advisors : Lakewater Discretionary,1
4459,Compounder Strategy ,Lapis India : Compounder Strategy,1
7546,LATENT CASH MANAGEMENT SCHEME,Latent Advisors : Cash Management Scheme,1
7297,LATENT EQUITY GROWTH,Latent Advisors : Equity Growth,1
7242,Investment Approach 1,Latent Advisors : Investment Approach 1,1
7298,LATENT MULTI ASSET SCHEME,Latent Advisors : Multi Asset Scheme,1
"1,20,616",0,Laurel Securities : X,1
"1,27,836",0,Laurel Securities : X,pending
6879,Investment Approach 1,LC Capital India : Investment Approach 1,1
7554,0,LC Capital India : X,1
5980,Investment Approach 1,LC Nueva Investment : Investment Approach 1,1
7547,0,LC Nueva Investment : X,1
5979,Approach_Name,LC Nueva Investment : X,
"1,20,622",0,LCatterton : X,1
"1,27,837",0,LCatterton : X,pending
5086,Investment Approach 1,LFS Broking : Investment Approach 1,1
4481,Approach_Name,LFS Broking : X,1
6808,DPMS Ultima Select,LGT Wealth India : DPMS Ultima Select,1
7191,DPMS Ultima Select,LGT Wealth India : DPMS Ultima Select,
"1,20,625",EDGE,LGT Wealth India : Edge,1
"1,27,873",EDGE,LGT Wealth India : Edge,pending
5564,Investment Approach 1,LGT Wealth India : Investment Approach 1,1
6126,Lighthouse,LGT Wealth India : Lighthouse,1
7192,Lighthouse,LGT Wealth India : Lighthouse,
7244,LINEA,LGT Wealth India : LINEA,1
5869,Liquid,LGT Wealth India : Liquid,1
7193,Liquid,LGT Wealth India : Liquid,
6181,Maxima,LGT Wealth India : Maxima,1
7194,Maxima,LGT Wealth India : Maxima,
5708,Optima,LGT Wealth India : Optima,1
7195,Optima,LGT Wealth India : Optima,
"1,20,634",PLATINA SELECT,LGT Wealth India : Platina Select,1
"1,27,881",PLATINA SELECT,LGT Wealth India : Platina Select,pending
"1,20,631",PRIMA FLEXI DEBT,LGT Wealth India : Prima Flexi Debt,1
